EXERCÍCIO	CÓDIGO ÁREA DE RESULTADO	NOME ÁREA DE RESULTADO	CÓDIGO DO PROGRAMA	NOME DO  PROGRAMA	OBJETIVO DO PROGRAMA	PÚBLICO ALVO DO PROGRAMA	JUSTIFICATIVA DO PROGRAMA	NATUREZA DO PROGRAMA	TIPOLOGIA DO PROGRAMA	CLASSIFICAÇÃO DE GOVERNO	DATA INÍCIO DO PROGRAMA	DATA FIM DO PROGRAMA	UNIDADE GESTORA	CÓDIGO DO INDICADOR	NOME DO INDICADOR	FORMA DE CÁLCULO	UNIDADE DE MEDIDA	FONTE DE DADOS	VALOR DE REFERÊNCIA	DATA APURAÇÃO VALOR DE REFERÊNCIA	ÍNDICE ESPERADO ANO 1	ÍNDICE ESPERADO ANO 2	ÍNDICE ESPERADO ANO 3	ÍNDICE ESPERADO ANO 4	OBSERVAÇÃO
2024	8	SUSTENTABILIDADE AMBIENTAL	228	COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS	GARANTIR SERVIÇOS DE LIMPEZA URBANA,  ELABORAR O PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS COM AMPLA PARTICIPAÇÃO SOCIAL EM TODAS AS REGIONAIS, EXPANDIR OS SERVIÇOS DE COLETA, INCLUINDO-SE COLETA SELETIVA, EXPANDIR O NÚMERO DE GALPÕES DE TRIAGEM DA COLETA SELETIVA COM A INCLUSÃO SOCIAL DOS CATADORES, FOMENTAR A INSTALAÇÃO DE UNIDADES EMPRESARIAIS PARA PROCEDER AO TRATAMENTO E/OU AO BENEFICIAMENTO SUSTENTÁVEL DOS RESÍDUOS SÓLIDOS DE FORMA INTEGRADA COM OS MUNICÍPIOS DA RMBH E DO ESTADO DE MG, OTIMIZAR A LIMPEZA DE CÓRREGOS ABERTOS E REDUZIR A DEPOSIÇÃO CLANDESTINA DE RESÍDUOS, VISANDO À MELHORIA DO MEIO AMBIENTE E DA SAÚDE PÚBLICA.	POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.	GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002300033 - DIRETORIA OPERACIONAL	641	NÚMERO DE PONTOS DE DEPOSIÇÃO CLANDESTINA EXISTENTES	NÚMERO DE PONTOS DE DEPOSIÇÃO CLANDESTINA EXISTENTES	UNIDADE	SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU	590	31/12/2019 00:00	500	330	310	200	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	228	COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS	GARANTIR SERVIÇOS DE LIMPEZA URBANA,  ELABORAR O PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS COM AMPLA PARTICIPAÇÃO SOCIAL EM TODAS AS REGIONAIS, EXPANDIR OS SERVIÇOS DE COLETA, INCLUINDO-SE COLETA SELETIVA, EXPANDIR O NÚMERO DE GALPÕES DE TRIAGEM DA COLETA SELETIVA COM A INCLUSÃO SOCIAL DOS CATADORES, FOMENTAR A INSTALAÇÃO DE UNIDADES EMPRESARIAIS PARA PROCEDER AO TRATAMENTO E/OU AO BENEFICIAMENTO SUSTENTÁVEL DOS RESÍDUOS SÓLIDOS DE FORMA INTEGRADA COM OS MUNICÍPIOS DA RMBH E DO ESTADO DE MG, OTIMIZAR A LIMPEZA DE CÓRREGOS ABERTOS E REDUZIR A DEPOSIÇÃO CLANDESTINA DE RESÍDUOS, VISANDO À MELHORIA DO MEIO AMBIENTE E DA SAÚDE PÚBLICA.	POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.	GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002300033 - DIRETORIA OPERACIONAL	670	ABRANGÊNCIA DOS SERVIÇOS DE COLETA DOMICILIAR PORTA A PORTA (CIDADE FORMAL)	RAZÃO ENTRE AS EXTENSÃO DAS VIAS ATENDIDAS COM O SERVIÇO DE COLETA DOMICILAR / EXTENSÃO TOTAL DE VIAS URBANIZADAS PAVIMENTADAS NA CIDADE FORMAL, EM BELO HORIZONTE X 100	PERCENTUAL	SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU	96	31/12/2020 00:00	96	96	96	96	
2024	8	SUSTENTABILIDADE AMBIENTAL	228	COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS	GARANTIR SERVIÇOS DE LIMPEZA URBANA,  ELABORAR O PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS COM AMPLA PARTICIPAÇÃO SOCIAL EM TODAS AS REGIONAIS, EXPANDIR OS SERVIÇOS DE COLETA, INCLUINDO-SE COLETA SELETIVA, EXPANDIR O NÚMERO DE GALPÕES DE TRIAGEM DA COLETA SELETIVA COM A INCLUSÃO SOCIAL DOS CATADORES, FOMENTAR A INSTALAÇÃO DE UNIDADES EMPRESARIAIS PARA PROCEDER AO TRATAMENTO E/OU AO BENEFICIAMENTO SUSTENTÁVEL DOS RESÍDUOS SÓLIDOS DE FORMA INTEGRADA COM OS MUNICÍPIOS DA RMBH E DO ESTADO DE MG, OTIMIZAR A LIMPEZA DE CÓRREGOS ABERTOS E REDUZIR A DEPOSIÇÃO CLANDESTINA DE RESÍDUOS, VISANDO À MELHORIA DO MEIO AMBIENTE E DA SAÚDE PÚBLICA.	POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.	GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002300033 - DIRETORIA OPERACIONAL	671	ABRANGÊNCIA DOS SERVIÇOS DE LIMPEZA DE VIAS (CIDADE FORMAL)	RAZÃO ENTRE A EXTENSÃO DAS VIAS ATENDIDAS COM SERVIÇO DE VARRIÇÃO / EXTENSÃO TOTAL DE VIAS URBANIZADAS PAVIMENTADAS NA CIDADE FORMAL, EM BELO HORIZONTE X 100	PERCENTUAL	SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU	98	31/12/2020 00:00	98	98	98	98	
2024	8	SUSTENTABILIDADE AMBIENTAL	244	PAMPULHA VIVA	"REVITALIZAÇÃO DA ORLA E DA LAGOA DA PAMPULHA; RESGATAR E REVITALIZAR O COMPLEXO ARQUITETÔNICO, PAISAGÍSTICO, CULTURAL E ARTÍSTICO DA ERA JK, ATRAVÉS DE INTERVENÇÕES NA ORLA, IMPLANTANDO EQUIPAMENTOS QUE POSSAM DAR MELHORES CONDIÇÕES E APROPRIAÇÃO DOS ESPAÇOS PÚBLICOS, RETORNANDO A FINALIDADE PARA QUE FOI CRIADA; POLO DE TURISMO E LAZER."	POPULAÇÃO RESIDENTE DA CIDADE DE BELO HORIZONTE, PRINCIPALMENTE OS MORADORES DA REGIÃO DA PAMPULHA, E VISITANTES.	IDENTIFICAÇÃO DA NECESSIDADE DE PROMOVER A RECUPERAÇÃO E O DESENVOLVIMENTO AMBIENTAL DA BACIA, ATRAVÉS DA DESPOLUIÇÃO DE SUAS ÁGUAS, DA MELHORIA DAS CONDIÇÕES SANITÁRIAS E DE CONTROLE DE INUNDAÇÕES.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	759	PERCENTUAL DE ATINGIMENTO DAS METAS DE QUALIDADE DA ÁGUA NA LAGOA DA PAMPULHA	NÚMERO DE PARÂMETROS DE QUALIDADE DE ÁGUA QUE ATINGIRAM AS METAS TRIMESTRAIS / 5 X 100	PERCENTUAL	DIRETORIA DE GESTÃO DE ÁGUAS URBANAS - DGAU / SMOBI	70	31/12/2020 00:00	100	100	100	100	METODOLOGIA DE APURAÇÃO CONSIDERA OS CINCO PARÂMETROS DE QUALIDADE DE ÁGUA QUE ATINGIRAM AS METAS TRIMESTRAIS. PARÂMETROS: CONCENTRAÇÃO DE FÓSFORO TOTAL, CONCENTRAÇÃO DE CLOROFILA A, CONCENTRAÇÃO DE COLIFORME TERMOTOLERANTES, DBO E DENSIDADE DE CIANOBACTÉRIAS.
2024	8	SUSTENTABILIDADE AMBIENTAL	306	BEM ESTAR ANIMAL	BUSCAR O BEM ESTAR ANIMAL, DANDO-LHES MAIOR QUALIDADE E EXPECTATIVA DE VIDA E PROMOVER O MELHORAMENTO DA PERCEPÇÃO DOS MUNÍCIPES EM RELAÇÃO À QUALIDADE DE VIDA DOS ANIMAIS, CONTRIBUINDO PARA UM MEIO AMBIENTE ECOLOGICAMENTE EQUILIBRADO.	"FAUNA DE BELO HORIZONTE; POPULAÇÃO DE BELO HORIZONTE."	TORNA-SE IMPRESCINDÍVEL O CONTROLE DE DETERMINADAS ESPÉCIES (SILVESTRES E DOMÉSTICAS), ASSOCIADO A CAMPANHAS DE EDUCAÇÃO AMBIENTAL PARA LHES POSSIBILITAR MAIOR BEM ESTAR E, CONSEQUENTEMENTE, MELHOR CONVIVÊNCIA COM A POPULAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	701	PORCENTAGEM DE ANIMAIS ATENDIDOS NO HOSPITAL PÚBLICO VETERINÁRIO QUE PRECISAM PASSAR POR INTERVENÇÃO CIRÚRGICA OU INTERNAÇÃO	NÚMERO DE CASOS COMPLEXOS (INTERNAÇÃO OU CIRURGIA) ÷ NÚMERO TOTAL DE ATENDIMENTOS X 100	PERCENTUAL	GEDAN/SMMA	6,54	01/07/2021 00:00	10	8	6	4	GEDAN/SMMA, POR MEIO DE RELATÓRIO DE EXECUÇÃO DE ATIVIDADES ENCAMINHADO MENSALMENTE PELA ORGANIZAÇÃO DA SOCIEDADE CIVIL QUE GERE O HOSPITAL VETERINÁRIO.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	702	TOTAL DE JOANINHAS PRODUZIDAS NA BIOFÁBRICA DE PREDADORES NATURAIS DA SMMA	SOMATÓRIO DO NÚMERO DE JOANINHAS PRODUZIDAS NO ANO.	UNIDADE	GEASU/SMMA	2000	01/07/2021 00:00	50000	50000	50000	50000	A PRODUÇÃO ESTAVA SUSPENSA EM DECORRÊNCIA DA PANDEMIA E FOI RETOMADA RECENTEMENTE, POR ISSO A DIFERENÇA ENTRE O VALOR DE REFERÊNCIA E AS METAS APRESENTADAS.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	746	TOTAL DE MUDAS PLANTADAS EM VIAS PÚBLICAS E EM ÁREAS VERDES DO MUNICÍPIO	TOTAL DE MUDAS PLANTADAS POR INCIATIVA DA PBH DURANTE O ANO	MUDA	DGEA, DPEA E GELAI / SMMA	8465	01/01/2021 00:00	15000	15000	30000	30000	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	769	PERCENTUAL DE LICENÇAS EMITIDAS APÓS 1ª ANÁLISE	LICENÇAS EMITIDAS APÓS 1ª ANÁLISE / TOTAL DE LICENÇAS EMITIDAS NO PERÍODO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	41	31/08/2022 00:00	0	43	50	52	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025. METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	770	PERCENTUAL DE LICENÇAS EMITIDAS APÓS 2ª ANÁLISE	LICENÇAS EMITIDAS APÓS 2ª ANÁLISE / TOTAL DE LICENÇAS EMITIDAS NO PERÍODO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	37,7	31/08/2022 00:00	0	40	34	36	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025. METAS ALTERADAS NA REVISÃO DO PPAG 2024-2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	307	SUSTENTABILIDADE, EDUCAÇÃO AMBIENTAL E MODERNIZAÇÃO DA GESTÃO AMBIENTAL	PRESERVAR O MEIO AMBIENTE E AINDA GARANTIR O DESENVOLVIMENTO SUSTENTÁVEL. FORMAR E CAPACITAR INDIVÍDUOS PREOCUPADOS COM OS PROBLEMAS AMBIENTAIS E QUE BUSQUEM A CONSERVAÇÃO E PRESERVAÇÃO DOS RECURSOS NATURAIS E A SUSTENTABILIDADE. DESENVOLVER ALTERNATIVAS TECNOLÓGICAS E PROCESSUAIS COM VISTAS À DESBUROCRATIZAÇÃO E GARANTIA DE GANHOS AMBIENTAIS, SEM PREJUÍZO DA EFICIÊNCIA NO CUMPRIMENTO DE PRAZOS LEGAIS DOS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL.	POPULAÇÃO DE BH/ESCOLAS DE ENSINO SUPERIOR/EMPRESAS/GOVERNOS. ALUNOS DAS ESCOLAS MUNICIPAIS, PESSOAS EM RISCO SOCIAL, GRUPOS DE IDOSOS, USUÁRIOS E FREQUENTADORES DOS PARQUES MUNICIPAIS, CONSULTORIAS AMBIENTAIS, EMPREENDEDORES.	SISTEMA DE GESTÃO AMBIENTAL QUE ABRANJA UM CONJUNTO INTER-RELACIONADO DE POLÍTICAS, PRÁTICAS E PROCEDIMENTOS ORGANIZACIONAIS, TÉCNICOS E ADMINISTRATIVOS COM O OBJETIVO DE OBTER MELHOR DESEMPENHO AMBIENTAL, CONTROLE E REDUÇÃO DOS SEUS IMPACTOS. OS INSTRUMENTOS DA POLÍTICA AMBIENTAL MUNICIPAL ESTÃO EM CONSTANTE EVOLUÇÃO DINÂMICA. TODAVIA, OS MEIOS PARA ACESSÁ-LOS, BEM COMO SEUS PROCEDIMENTOS, NÃO ACOMPANHAM ESTES AVANÇOS, FAZENDO-SE NECESSÁRIA SUA REVISÃO COM VISTAS À SUA OTIMIZAÇÃO.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	001200006 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	771	PERCENTUAL DE LICENÇAS EMITIDAS APÓS 3ª ANÁLISE	LICENÇAS EMITIDAS APÓS 3ª ANÁLISE / TOTAL DE LICENÇAS EMITIDAS NO PERÍODO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE MEIO AMBIENTE	21,3	31/08/2022 00:00	0	23	25	27	INDICADOR INSERIDO NA REVISÃO DO PPAG 2023-2025.
