Base de apuração;Sequencial;Código UO;Descrição UO;Código Função;Descrição Função;Código Subfunção;Descrição Subfunção;Código Programa;Descrição Programa;Código Ação;Descrição Ação;Código Subação;Descrição Subação;Descrição Produto;Descrição Unidade de Medida;Código Localizador;Descrição Localizador;Meta física;Meta prevista;Meta executada;Observação a respeito da meta
1º quadrimestre;1952;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2840;"Promoção; Proteção e Defesa de Direitos das Mulheres";4;ATENDIMENTO NO CENTRO ESPECIALIZADO DE ATENDIMENTO À MULHER - BENVINDA;Atendimento realizado;UNIDADE;10;Município de Belo Horizonte;Sim;2.000;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;1953;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2840;"Promoção; Proteção e Defesa de Direitos das Mulheres";5;Realização e apoio às atividades e iniciativas de promoção dos direitos das mulheres;Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;14;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;4924;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;243;ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2860;"PROMOÇÃO; PROTEÇÃO E DEFESA DE DIREITOS DAS CRIANÇAS; ADOLESCENTES E SUAS FAMÍLIAS";8;REALIZAÇÃO E APOIO ÀS ATIVIDADES E INICIATIVAS DE PROMOÇÃO DOS DIREITOS DA CRIANÇA E DOS ADOLESCENTES;Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;12;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1955;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2927;"Promoção; Proteção e Defesa de Direitos das Pessoas com Deficiência";1;REALIZAÇÃO DE ATIVIDADES DE PROMOÇÃO DOS DIREITOS DAS PESSOAS COM DEFICIÊNCIA;Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;26;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1956;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2928;"Promoção; Proteção e Defesa de Direitos das Pessoas LGBT";1;REALIZAÇÃO DE ATIVIDADES DE PROMOÇÃO DOS DIREITOS DAS PESSOAS LGBT;Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;26;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1957;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2928;"Promoção; Proteção e Defesa de Direitos das Pessoas LGBT";3;Atendimento psicossocial à População LGBT - CRLGBT;Atendimento realizado;UNIDADE;10;Município de Belo Horizonte;Sim;1420;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5482;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2928;"Promoção; Proteção e Defesa de Direitos das Pessoas LGBT";13;CASA DE ACOLHIMENTO LGBT;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;20;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;5740;1000;"SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL; SEGURANÇA ALIMENTAR E CIDADANIA";14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2941;"PROMOÇÃO; PROTEÇÃO E DEFESA DE DIREITOS DAS POPULAÇÕES EM SITUAÇÃO DE RUA; MIGRANTES E REFUGIADOS";1;"REALIZAÇÃO DE ATIVIDADES DE PROMOÇÃO DOS DIREITOS DAS POPULAÇÕES EM SITUAÇÃO DE RUA; MIGRANTES E REFUGIADOS";Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;24;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1918;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;8;ASSISTÊNCIA SOCIAL;306;ALIMENTAÇÃO E NUTRIÇÃO;132;SEGURANÇA ALIMENTAR E NUTRICIONAL NA PERSPECTIVA DO DIREITO E DA ASSISTÊNCIA ALIMENTAR;2120;GESTÃO DA ASSISTÊNCIA ALIMENTAR;2;ASSISTÊNCIA ALIMENTAR ÀS UNIDADES SOCIOASSISTENCIAIS E DE CIDADANIA;Refeição Servida;UNIDADE;10;Município de Belo Horizonte;Sim;6.310.250;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;1919;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;8;ASSISTÊNCIA SOCIAL;306;ALIMENTAÇÃO E NUTRIÇÃO;132;SEGURANÇA ALIMENTAR E NUTRICIONAL NA PERSPECTIVA DO DIREITO E DA ASSISTÊNCIA ALIMENTAR;2120;GESTÃO DA ASSISTÊNCIA ALIMENTAR;4;ASSISTÊNCIA ALIMENTAR ÀS FAMÍLIAS EM SITUAÇÕES EMERGENCIAIS;Família beneficiada;Família;10;Município de Belo Horizonte;Não;27.674;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5633;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;8;ASSISTÊNCIA SOCIAL;306;ALIMENTAÇÃO E NUTRIÇÃO;132;SEGURANÇA ALIMENTAR E NUTRICIONAL NA PERSPECTIVA DO DIREITO E DA ASSISTÊNCIA ALIMENTAR;2120;GESTÃO DA ASSISTÊNCIA ALIMENTAR;9;MAIS SEGURANÇA ALIMENTAR E NUTRIÇÃO NAS FÉRIAS ESCOLARES;Família beneficiada;Família;10;Município de Belo Horizonte;Sim;110000;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;507;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;692;COMERCIALIZAÇÃO;132;SEGURANÇA ALIMENTAR E NUTRICIONAL NA PERSPECTIVA DO DIREITO E DA ASSISTÊNCIA ALIMENTAR;2307;GESTÃO DE UNIDADES DE ALIMENTAÇÃO POPULAR;1;PRODUÇÃO DE REFEIÇÕES SUBSIDIADAS EM RESTAURANTES E REFEITÓRIOS POPULARES;Refeição Servida;UNIDADE;10;Município de Belo Horizonte;Sim;2500000;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;5481;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;692;COMERCIALIZAÇÃO;132;SEGURANÇA ALIMENTAR E NUTRICIONAL NA PERSPECTIVA DO DIREITO E DA ASSISTÊNCIA ALIMENTAR;2307;GESTÃO DE UNIDADES DE ALIMENTAÇÃO POPULAR;10;FORNECIMENTO DE REFEIÇÕES SUBSIDIADAS EM COZINHAS COMUNITÁRIAS;Refeição Servida;UNIDADE;10;Município de Belo Horizonte;Sim;1134000;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5752;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;11;TRABALHO;333;EMPREGABILIDADE;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2121;FOMENTO E APOIO À AGRICULTURA URBANA AGROECOLÓGICA;1;PROMOÇÃO E FORTALECIMENTO DE TERRITÓRIOS SUSTENTÁVEIS;TERRITÓRIO SUSTENTÁVEL FORTALECIDO;UNIDADE;10;Município de Belo Horizonte;Não;5;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1925;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;20;AGRICULTURA;608;PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2121;FOMENTO E APOIO À AGRICULTURA URBANA AGROECOLÓGICA;4;Implantação e Manutenção de  Sistemas Agroecológicos em Unidades Produtivas Coletivas/Comunitárias;UNIDADE PRODUTIVA CADASTRADA;UNIDADE;10;Município de Belo Horizonte;Não;62;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;1926;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;20;AGRICULTURA;608;PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2121;FOMENTO E APOIO À AGRICULTURA URBANA AGROECOLÓGICA;6;FORMAÇÃO E QUALIFICAÇÃO EM AGRICULTURA URBANA E AGROECOLOGIA;Pessoa capacitada;Pessoa;10;Município de Belo Horizonte;Sim;1200;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1929;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;20;AGRICULTURA;608;PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2121;FOMENTO E APOIO À AGRICULTURA URBANA AGROECOLÓGICA;9;CENTRO DE AGROECOLOGIA E EDUCAÇÃO AMBIENTAL PARA RESÍDUOS ORGÂNICOS;Atividade realizada;UNIDADE;10;Município de Belo Horizonte;Sim;12;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1930;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;20;AGRICULTURA;608;PROMOÇÃO DA PRODUÇÃO AGROPECUÁRIA;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2121;FOMENTO E APOIO À AGRICULTURA URBANA AGROECOLÓGICA;12;IMPLANTAÇÃO E MANUTENÇÃO DE SISTEMAS AGROECOLÓGICOS EM UNIDADES PRODUTIVAS INSTITUCIONAIS;UNIDADE PRODUTIVA ATENDIDA;UNIDADE;10;Município de Belo Horizonte;Sim;160;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1931;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;1;PROGRAMA DE AQUISIÇÃO DE ALIMENTOS DA AGRICULTURA FAMILIAR – PAA;AGRICULTOR/A FAMILIAR BENEFICIADO/A;Pessoa;10;Município de Belo Horizonte;Sim;69;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1933;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;3;Realização de Feiras gastronômicas culturais - Feira Modelo;Ponto de Comercialização Ativo;UNIDADE;10;Município de Belo Horizonte;Não;25;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5751;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;6;MONITORAMENTO DAS UNIDADES DE COMERCIALIZAÇÃO E ABASTECIMENTO DA CAPITAL;MONITORAMENTO;UNIDADE;10;Município de Belo Horizonte;Sim;300;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa"
1º quadrimestre;1937;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;7;PROGRAMA ABASTECER - ALIMENTOS A BAIXO CUSTO;Ponto de Comercialização Ativo;UNIDADE;10;Município de Belo Horizonte;Não;17;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1939;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;15;"IMPLANTAÇÃO E MANUTENÇÃO DAS FEIRAS DE SEGURANÇA ALIMENTAR - FEIRAS LIVRES; DIRETO DA ROÇA; FEIRA ORGÂNICA E FEIRA DA AGRICULTURA URBANA";Ponto de Comercialização Ativo;UNIDADE;10;Município de Belo Horizonte;Não;285;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1940;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;17;BANCO DE ALIMENTOS: DOAÇÃO DE ALIMENTOS A INSTITUIÇÕES SOCIOASSISTENCIAIS;Alimento doado;TONELADA;10;Município de Belo Horizonte;Sim;300;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;3463;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;18;MONITORAMENTO DOS MERCADOS MUNICIPAIS;MERCADO MONITORADO;UNIDADE;10;Município de Belo Horizonte;Não;4;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;3510;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;23;COMÉRCIO E SERVIÇOS;691;PROMOÇÃO COMERCIAL;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2305;FOMENTO E APOIO AO ABASTECIMENTO E À COMERCIALIZAÇÃO DIRETA DA AGRICULTURA URBANA E FAMILIAR;19;OPERAÇÃO DA CENTRAL DE ABASTECIMENTO DA AGRICULTURA FAMILIAR E URBANA;ALIMENTO COMERCIALIZADO E ARMAZENADO;TONELADA;10;Município de Belo Horizonte;Sim;230;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1924;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;11;TRABALHO;333;EMPREGABILIDADE;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2923;CRESAN: PROMOÇÃO DA EDUCAÇÃO ALIMENTAR SAUDÁVEL E DA GASTRONOMIA VINCULADA À AGROECOLOGIA;1;CURSOS DE QUALIFICAÇÃO NA ÁREA DE GASTRONOMIA E FORMAÇÃO EM AGROECOLOGIA;Certificado emitido;UNIDADE;10;Município de Belo Horizonte;Sim;862;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;1944;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;11;TRABALHO;333;EMPREGABILIDADE;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2923;CRESAN: PROMOÇÃO DA EDUCAÇÃO ALIMENTAR SAUDÁVEL E DA GASTRONOMIA VINCULADA À AGROECOLOGIA;3;CRESAN É DA GENTE: EVENTOS E ATIVIDADES PÚBLICAS E PRIVADAS;EVENTO E ATIVIDADE REALIZADA;UNIDADE;10;Município de Belo Horizonte;Sim;250;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5495;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;11;TRABALHO;333;EMPREGABILIDADE;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2923;CRESAN: PROMOÇÃO DA EDUCAÇÃO ALIMENTAR SAUDÁVEL E DA GASTRONOMIA VINCULADA À AGROECOLOGIA;9;EDUCAÇÃO PARA A PROMOÇÃO DO CONSUMO ALIMENTAR SAUDÁVEL E SUSTENTÁVEL - OFICINAS EDUCATIVAS E  FORMAÇÃO DE MANIPULADORES;Pessoa Participante;Pessoa;10;Município de Belo Horizonte;Sim;15000;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5496;1010;FUNDO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL;11;TRABALHO;333;EMPREGABILIDADE;308;"BH CIDADE SUSTENTÁVEL: MOBILIZAR; EDUCAR E CULTIVAR ALIMENTAÇÃO SAUDÁVEL";2923;CRESAN: PROMOÇÃO DA EDUCAÇÃO ALIMENTAR SAUDÁVEL E DA GASTRONOMIA VINCULADA À AGROECOLOGIA;10;FORMAÇÃO E ASSESSORIA TÉCNICA PARA MULTIPLICADORES EM EDUCAÇÃO ALIMENTAR E NUTRICIONAL;Pessoa capacitada;Pessoa;10;Município de Belo Horizonte;Sim;500;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5788;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;10;Município de Belo Horizonte;Não;0;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6156;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;1;Barreiro;Não;17039;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6157;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;2;Centro-Sul;Não;13193;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6158;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;3;Leste;Não;17917;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6159;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;4;Nordeste;Não;15155;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6160;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;5;Noroeste;Não;26647;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6161;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;6;Norte;Não;32127;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6162;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;7;Oeste;Não;25035;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6163;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;8;Pampulha;Não;24732;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;6164;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;9;Venda Nova;Não;15858;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5789;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;3;"SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS; ADOLESCENTES; JOVENS; ADULTOS E IDOSAS";Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Não;3100;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
1º quadrimestre;5791;1011;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;6;Atenção de Proteção Social Básica no Domicílio para pessoas com Deficiência e Idosas;Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Não;1395;0;"Meta física executada na UO nova; conforme Lei 11.801/2025 - Reforma Administrativa."
