PPACODNUMERO;ANO REFERÊNCIA;ÁREA DE RESULTADO;ÁREA DE RESULTADO NOME;U.O.;U.O. NOME;PROGRAMA;PROGRAMA NOME;AÇÃO;AÇÃO NOME;SUBAÇÃO;SUBAÇÃO NOME;PRODUTO;UNIDADE DE MEDIDA;META FÍSICA ANO 1;META FÍSICA ANO 2;META FÍSICA ANO 3;META FÍSICA ANO 4
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0058;E. I. - LOA 580 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA O HOSPITAL EDUARDO DE MENEZES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0060;E. I. - LOA 643 - AQUISIÇAO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA A UNIDADE DE ATENDIMENTO À SAÚDE NO CENTRO MUNICIPAL DE OFTALMOLOGIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0061;E. I. - LOA 644 - AQUISIÇAO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O LABORATÓRIO MUNICIPAL DE ANÁLISES CLÍNICAS E CITOPATOLÓGICAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0062;E. I. - LOA 645 - MANUTENÇAO DE UNIDADES DE ATENDIMENTO À SAÚDE, CERSAMI CENTRO SUL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0063;E. I. - LOA 648 - AQUISIÇAO DE MATERIAIS DE CONSUMO PARA O CENTRO MUNICIPAL OFTALMOLÓGICO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0064;E. I. - LOA 723 - AQUISIÇAO DE MATERIAIS PERMANENTES PARA AS QUATRO UNIDADES DO CENTRO DE ESPECIALIDADES ODONTOLÓGICAS (CEO);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0065;E. I. - LOA 724 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA AQUISIÇAO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O CENTRO DE REFERÊNCIA EM SAÚDE MENTAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0066;E. I. - LOA 729 - REFORÇO DA DOTAÇAO ORÇAMENTÁRIA PARA MANUTENÇAO PREDIAL E REFORMA NO CENTRO DE SAÚDE CONJUNTO BETHÂNIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0067;E. I. - LOA 749 - APRIMORAMENTO DAS ATIVIDADES DESENVOLVIDAS NO ÂMBITO DO SUS PELA FUNDAÇAO HEMOMINAS (CNES 40334325);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0068;E. I. - LOA 1014 - AQUISIÇAO DE MATERIAIS DE CONSUMO PARA A ENTIDADE CEMEAR, INSCRITA NO CNPJ SOB O Nº 07.053. 849/0001-29;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2891;REDE ESPECIALIZADA;0069;E. I. - LOA 610 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA SUPORTE, CONSERVAÇAO E MANUTENÇAO DAS UNIDADES E SERVIÇOS DA REDE DE SAÚDE MENTAL.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0001;ATENDIMENTO DA POPULAÇÃO NA REDE DE URGÊNCIA E EMERGÊNCIA;Atendimento realizado;UNIDADE;640001;700000;770000;810000
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0002;Transporte em saúde;Atendimento realizado;UNIDADE;79000;79500;80000;80500
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0004;SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA;Atendimento realizado;UNIDADE;115000;117000;119000;120000
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0006;Gestão de Recursos Humanos;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0008;AÇÕES DE ENFRENTAMENTO À COVID-19;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0009;CONSÓRCIO INTERMUNICIPAL ALIANÇA PARA A SAÚDE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0010;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA (CERSAM-AD/CENTRO SUL/CMD REFERÊNCIA ÀS REGIONAIS CENTRO SUL E LESTE);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0011;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA (HOPITAL  DR.CÉLIO DE CASTRO);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0012;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA - UPA BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0013;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA - AQUISIÇÃO DE EQUIPAMENTOS PARA A UNIDADE UPA LESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0014;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA - À DESTINAÇÃO DE RECURSO PARA HOSPITAL SOFIA FELDMAN;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0015;E. I. - REDE DE URGÊNCIA E EMERGÊNCIA - HOSPITAL LUXEMBURGO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0019;E. - LOA 133 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA GARANTIA DO ATENDIMENTO E TRANSPORTE DE PACIENTES AGUDOS E CRÔNICOS - TRANSPORTE E HEMODIÁLISE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0020;E. - LOA 191 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA SAMU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0021;E. I. - LOA 249 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA O FORTALECIMENTO DO ATENDIMENTO DO SAMU.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0022;E. I. - LOA 251 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA O FORTALECIMENTO DAS UNIDADES DE PRONTO ATENDIMENTO DE URGÊNCIA E EMERGÊNCIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0023;E. I. - LOA 252 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA P/ A GARANTIA DO ATENDIMENTO E TRANSPORTE DE PACIENTES AGUDOS E CRÔNICOS - TRANSPORTE E HEMODIÁLISE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0024;E. I. - LOA 317 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA P/ GARANTIA DO ATENDIMENTO E TRANSPORTE DE PACIENTES AGUDOS CRÔNICOS - TRANSPORTE HEMODIÁLISE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0025;E. I. - LOA 323 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA GARANTIA DO ATENDIMENTO E TRANSPORTE DE PACIENTES AGUDOS CRÔNICOS - TRANSPORTE HEMODIÁLISE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0026;E. I. - LOA 425 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO À UPA NOROESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0027;E. I. - LOA 455 - REFORÇO DE CUSTEIO PARA O GERENCIAMENTO E FORTALECIMENTO DO ATENDIMENTO DO SAMU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0028;E. I. - LOA 481 - AQUISIÇAO DE MATERIAIS DE CONSUMO PARA A UNIDADE DE PRONTO ATENDIMENTO (UPA) BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0029;E. I. - LOA 503 - FORTALECIMENTO DO ATENDIMENTO DO SAMU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0030;E. I. - LOA 518 - REALIZAÇAO DE PROJETO PARA ATENDIMENTO E TRANSPORTE DE PACIENTES EM TRATAMENTO DE CÂNCER DE BAIXA RENDA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0031;E. I. - LOA 548 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA OESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0032;E. I . - LOA 549 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA LESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0033;E. I. - LOA 550 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA NORDESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0034;E. I. - LOA 638 - À AQUISIÇAO DE MATERIAIS PERMANENTES PARA A UNIDADE DE ATENDIMENTO À SAÚDE NA REGIONAL BARREIRO - UPA-BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0035;E. I. - LOA 642 - AO REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA ATENDIMENTO NA UPA LESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0036;E. I. - LOA 649 - AO REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA O FORTALECIMENTO DO ATENDIMENTO DO SAMU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0037;E. I. - LOA 656 - REFORÇO ORÇAMENTÁRIO PARA A GARANTIA DO ATENDIMENTO E TRANSPORTE DE PACIENTES AGUDOS E CRÔNICOS - TRANSPORTE E HEMODIÁLISE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0038;E. I. - LOA 728 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA AQUISIÇAO DE EQUIPAMENTOS E MATERIAIS PERMANENTES P/ A UNIDADE DE PRONTO ATENDIMENTO - UPA - L;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0039;E. I. - LOA 813 - AQUISIÇAO DE MATERIAIS PERMANENTES PARA O CENTRO DE ASSISTÊNCIA À MULHER NA UPA VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0040;E. I. - LOA 841 - AQUISIÇAO DE MATERIAL PERMANENTE PARA A UPA BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0041;E. I. - LOA 844 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA SANTA TEREZINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0042;E. I. - LOA 847 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA NORTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0043;E. I. - LOA 849 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0044;E. I. - LOA 871 - AMPLIAÇAO DOS ATENDIMENTOS NA UPA SANTA TEREZINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0045;E. I. - LOA 900 - À COMPRA DE MATERIAIS DE CONSUMO E AO CUSTEIO DE INSUMOS HOSPITALARES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA - OESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0046;E. I. - LOA 901 - À COMPRA DE MATERIAIS PERMANENTES E EQUIPAMENTOS HOSPITALARES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA OESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0047;E. I. - LOA 902 - À COMPRA DE MATERIAIS DE CONSUMO E AO CUSTEIO DE INSUMOS HOSPITALARES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0048;E. I. - LOA 903 - À COMPRA DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0049;E. I. - LOA 904 - À COMPRA DE MATERIAIS DE CONSUMO E AO CUSTEIO DE INSUMOS HOSPITALARES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0050;E. I. - LOA 905 - À COMPRA DE MATERIAIS PERMANENTES E EQUIPAMENTOS HOSPITALARES PARA A UNIDADE DE PRONTO ATENDIMENTO - UPA BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0051;E. I. - LOA 945 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA BARREIRO.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0052;E. I. - LOA 946 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA OESTE.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0053;E. I. - LOA 947 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA NOROESTE.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0054;E. I. - LOA 975 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA FORTALECIMENTO DAS UNIDADES DE PRONTO ATENDIMENTO DE URGÊNCIA E EMERGÊNCIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0055;E. I. - LOA 990 - À AMPLIAÇAO DOS ATENDIMENTOS NA UPA BARREIRO - REGIAO DO BARREIRO.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0056;E. I. - LOA 999 - COMPRA DE MATERIAIS DE CONSUMO DA UNIDADE DE PRONTO ATENDIMENTO LESTE (UPA LESTE);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2893;REDE DE URGÊNCIA E EMERGÊNCIA;0057;E. I. - LOA 1019 - À AQUISIÇAO DE MATERIAIS DE CONSUMO PARA A UPA LESTE.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0001;ATENDIMENTO DA POPULAÇÃO NA REDE HOSPITALAR;Internação realizada;UNIDADE;240000;255000;270000;275000
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0002;Cirurgias Eletivas Hospitalares;Cirurgia realizada;UNIDADE;0;35719;39688;42069
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0003;HOSPITAL METROPOLITANO ODILON BEHRENS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0012;Hospital Metropolitano Doutor Célio de Castro;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0013;AÇÕES DE ENFRENTAMENTO À COVID-19;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;01;SAÚDE;2302;FUNDO MUNICIPAL DE SAÚDE;0114; ATENÇÃO SECUNDÁRIA E TERCIÁRIA À SAÚDE;2894;Rede Hospitalar;0014;E. I. - REDE HOSPITAR DO SUS - AQUISIÇÃO DE MATERIAL DE CONSUMO E MEDICAMENTOS - HOSPITAL DA BALEIA;Serviços administrativos;Metas administrativas;0;0;0;0
